,date,open,high,low,close,volume,outstanding_share,turnover
3931,2021-03-10,3563.56,3572.37,3528.32,3532.05,2809628700.0,1596574300.0,1.759785748774736
3932,2021-03-11,3554.68,3633.77,3554.68,3625.3,3105623000.0,1596574300.0,1.9451791250804926
3933,2021-03-12,3647.51,3647.51,3600.39,3632.58,3513969900.0,1596574300.0,2.200943545189222
3934,2021-03-15,3620.04,3627.31,3539.49,3566.88,3748883200.0,1596574300.0,2.348079384717642
3935,2021-03-16,3579.01,3608.12,3556.62,3599.16,2839404100.0,1596574300.0,1.778435303637294
3936,2021-03-17,3588.23,3616.94,3552.49,3590.83,2622956500.0,1596574300.0,1.6428652897644664
3937,2021-03-18,3598.85,3619.33,3586.5,3605.6,2340686900.0,1596574300.0,1.4660682562659313
3938,2021-03-19,3565.09,3573.06,3496.38,3512.02,3468129800.0,1596574300.0,2.1722320094968333
3939,2021-03-22,3516.66,3558.94,3511.72,3538.43,2639342300.0,1596574300.0,1.6531283887007326
3940,2021-03-23,3541.33,3542.82,3482.59,3516.36,2531091500.0,1596574300.0,1.5853264705563657
3941,2021-03-24,3507.55,3528.74,3457.44,3466.04,2563980400.0,1596574300.0,1.605926138232339
3942,2021-03-25,3454.46,3479.13,3439.51,3463.87,2326182800.0,1596574300.0,1.4569837432557946
3943,2021-03-26,3483.7,3539.23,3480.33,3529.73,2481084700.0,1596574300.0,1.5540051596721807
3944,2021-03-29,3543.24,3563.4,3510.41,3537.71,2820582800.0,1596574300.0,1.7666467511095474
3945,2021-03-30,3541.38,3582.02,3531.63,3577.24,2577895500.0,1596574300.0,1.6146417363726824
3946,2021-03-31,3573.86,3573.86,3518.17,3539.37,2998529900.0,1596574300.0,1.8781023219526958
3947,2021-04-01,3547.46,3586.36,3545.09,3582.65,2135773900.0,1596574300.0,1.3377228356989086
3948,2021-04-02,3592.88,3616.8,3583.04,3616.76,2339673500.0,1596574300.0,1.4654335222607555
3949,2021-04-06,3624.8,3624.8,3581.76,3594.71,1797446900.0,1596574300.0,1.1258147522479849
3950,2021-04-07,3593.17,3593.17,3537.06,3558.47,2280001300.0,1596574300.0,1.428058374733954
3951,2021-04-08,3541.06,3582.91,3533.32,3573.04,1947345400.0,1596574300.0,1.2197023339283364
3952,2021-04-09,3564.66,3565.22,3504.49,3514.11,1968586000.0,1596574300.0,1.2330061933227912
3953,2021-04-12,3505.71,3520.73,3465.66,3477.06,2485500600.0,1596574300.0,1.5567710190499746
3954,2021-04-13,3483.01,3505.39,3448.57,3461.46,2107433100.0,1596574300.0,1.3199718296855962
3955,2021-04-14,3469.4,3484.06,3442.23,3469.17,1950031300.0,1596574300.0,1.2213846233150565
3956,2021-04-15,3456.55,3456.55,3399.76,3431.49,2126270100.0,1596574300.0,1.331770215767597
3957,2021-04-16,3445.09,3456.72,3411.1,3448.1,1868805600.0,1596574300.0,1.170509634283854
3958,2021-04-19,3449.05,3515.88,3426.82,3513.4,2719346500.0,1596574300.0,1.7032383021573128
3959,2021-04-20,3496.81,3532.79,3491.89,3510.12,2117662100.0,1596574300.0,1.3263786721357096
3960,2021-04-21,3493.79,3524.54,3488.49,3516.1,2075010200.0,1596574300.0,1.2996640369320738
3961,2021-04-22,3521.98,3524.71,3477.06,3487.43,2267914100.0,1596574300.0,1.4204876653720406
3962,2021-04-23,3487.12,3533.24,3482.86,3524.02,2055236700.0,1596574300.0,1.287279082470512
3963,2021-04-26,3540.53,3548.21,3462.16,3467.66,2586322700.0,1596574300.0,1.619920037545387
3964,2021-04-27,3469.98,3482.6,3450.02,3476.3,2080416600.0,1596574300.0,1.3030502871053355
3965,2021-04-28,3457.17,3473.04,3440.2,3473.04,2245125900.0,1596574300.0,1.406214480591351
3966,2021-04-29,3483.1,3519.83,3468.62,3517.21,3148052500.0,1596574300.0,1.971754462037877
3967,2021-04-30,3518.86,3522.61,3471.38,3491.19,3402655400.0,1596574300.0,2.1312227060149973
3968,2021-05-06,3475.05,3510.4,3443.31,3449.94,2993342900.0,1596574300.0,1.8748534910025798
3969,2021-05-07,3457.91,3470.52,3402.08,3406.31,3009252800.0,1596574300.0,1.8848185142401452
3970,2021-05-10,3410.01,3416.03,3371.13,3399.98,2804888900.0,1596574300.0,1.7568170175356073
3971,2021-05-11,3380.63,3443.36,3371.47,3437.71,2493574100.0,1596574300.0,1.5618277833984926
3972,2021-05-12,3423.42,3456.07,3421.66,3447.86,2368968000.0,1596574300.0,1.4837818697194363
3973,2021-05-13,3418.58,3435.45,3395.81,3413.89,2188266800.0,1596574300.0,1.3706012930309601
3974,2021-05-14,3426.42,3504.65,3406.71,3503.04,3452724800.0,1596574300.0,2.162583225847992
3975,2021-05-17,3502.74,3556.49,3502.21,3539.91,3016509100.0,1596574300.0,1.8893634326946138
3976,2021-05-18,3543.11,3550.08,3520.67,3537.7,2378258700.0,1596574300.0,1.4896010163761249
3977,2021-05-19,3531.79,3531.79,3501.38,3511.47,2380663300.0,1596574300.0,1.491107116029614
3978,2021-05-20,3514.43,3530.49,3496.52,3522.45,2382719600.0,1596574300.0,1.4923950611005075
3979,2021-05-21,3532.87,3544.27,3475.26,3481.86,2064464400.0,1596574300.0,1.2930587696419766
3980,2021-05-24,3482.99,3499.44,3457.29,3497.75,2298654300.0,1596574300.0,1.4397415140654588
3981,2021-05-25,3505.81,3645.08,3505.63,3641.29,4418286500.0,1596574300.0,2.7673541406748186
3982,2021-05-26,3656.34,3678.07,3643.98,3657.19,3455939600.0,1596574300.0,2.164596787008284
3983,2021-05-27,3645.48,3709.0,3628.96,3664.94,2987912000.0,1596574300.0,1.8714518954739532
3984,2021-05-28,3663.88,3689.25,3630.57,3659.3,2868284600.0,1596574300.0,1.7965243459073592
3985,2021-05-31,3652.89,3652.89,3615.42,3650.22,2632840100.0,1596574300.0,1.649055794020986
3986,2021-06-01,3641.97,3652.95,3608.2,3650.9,2816154700.0,1596574300.0,1.7638732503711227
3987,2021-06-02,3661.94,3665.92,3604.78,3622.4,2797539200.0,1596574300.0,1.7522135988284415
3988,2021-06-03,3620.79,3637.0,3589.23,3591.16,2602014600.0,1596574300.0,1.6297485184372567
3989,2021-06-04,3574.3,3655.92,3573.7,3612.7,2885758100.0,1596574300.0,1.8074687159877245
3990,2021-06-07,3610.89,3613.28,3579.01,3601.11,2569817900.0,1596574300.0,1.6095824040259197
3991,2021-06-08,3597.94,3634.82,3558.46,3580.28,2607966900.0,1596574300.0,1.63347668818169
3992,2021-06-09,3575.49,3599.62,3572.36,3587.53,2729685900.0,1596574300.0,1.7097142926577236
3993,2021-06-10,3588.14,3634.92,3582.16,3607.68,2865759200.0,1596574300.0,1.7949425842568054
3994,2021-06-11,3610.14,3611.25,3564.65,3576.78,4072974500.0,1596574300.0,2.5510710650923043
3995,2021-06-15,3570.4,3579.09,3513.13,3528.67,3754748900.0,1596574300.0,2.3517533133284183
3996,2021-06-16,3525.75,3532.85,3480.41,3486.29,3162933300.0,1596574300.0,1.9810749177160123
3997,2021-06-17,3477.47,3503.55,3467.58,3481.6,2944641900.0,1596574300.0,1.8443500562422932
3998,2021-06-18,3475.55,3488.26,3426.04,3454.59,3611934200.0,1596574300.0,2.2623026062739453
3999,2021-06-21,3440.74,3455.56,3410.4,3431.25,3045691500.0,1596574300.0,1.907641567323237
4000,2021-06-22,3444.75,3469.81,3437.96,3464.71,3262588500.0,1596574300.0,2.04349305885733
4001,2021-06-23,3469.28,3496.44,3460.69,3471.34,2956453300.0,1596574300.0,1.8517480207466699
4002,2021-06-24,3476.68,3487.27,3452.61,3483.91,2876918300.0,1596574300.0,1.8019319865038539
4003,2021-06-25,3483.16,3545.43,3479.74,3535.02,3602721100.0,1596574300.0,2.2565320636815964
4004,2021-06-28,3541.1,3543.7,3502.78,3520.74,2970171700.0,1596574300.0,1.8603404176053693
4005,2021-06-29,3514.32,3517.36,3475.44,3482.73,2881460800.0,1596574300.0,1.8047771406567172
4006,2021-06-30,3477.38,3504.96,3477.38,3498.65,2493278600.0,1596574300.0,1.5616426996225605
4007,2021-07-01,3510.56,3535.33,3479.52,3535.25,2955315700.0,1596574300.0,1.8510354951849093
4008,2021-07-02,3495.6,3495.6,3403.8,3408.24,3471086200.0,1596574300.0,2.174083724133603
4009,2021-07-05,3402.11,3415.56,3376.84,3404.79,3092679300.0,1596574300.0,1.9370719546218425
4010,2021-07-06,3405.47,3406.76,3368.14,3405.28,2921183300.0,1596574300.0,1.8296569724315368
4011,2021-07-07,3384.57,3433.73,3382.24,3424.39,2691945900.0,1596574300.0,1.686076181985392
4012,2021-07-08,3432.89,3434.15,3365.53,3373.26,3386245300.0,1596574300.0,2.120944386991573
4013,2021-07-09,3359.2,3373.14,3329.74,3361.6,3163660600.0,1596574300.0,1.981530455550988
4014,2021-07-12,3385.12,3413.35,3357.13,3384.51,3841631900.0,1596574300.0,2.40617170149864
4015,2021-07-13,3384.75,3409.79,3377.2,3391.74,3140767500.0,1596574300.0,1.9671915675956955
4016,2021-07-14,3385.39,3385.39,3328.88,3339.38,3473367600.0,1596574300.0,2.175512658571543
4017,2021-07-15,3335.05,3414.42,3332.78,3411.29,3195519300.0,1596574300.0,2.0014848666923926
4018,2021-07-16,3405.4,3413.26,3365.95,3369.9,2722985500.0,1596574300.0,1.70551755718478
4019,2021-07-19,3362.58,3390.27,3322.32,3385.37,2981703700.0,1596574300.0,1.8675633824244822
4020,2021-07-20,3364.31,3382.1,3357.75,3378.63,2586536200.0,1596574300.0,1.620053761356424
4021,2021-07-21,3385.14,3410.82,3375.63,3388.52,3349058200.0,1596574300.0,2.0976525802776607
4022,2021-07-22,3386.91,3410.63,3378.12,3392.72,3695544300.0,1596574300.0,2.3146710428697244
4023,2021-07-23,3389.4,3389.43,3353.04,3357.45,3684790700.0,1596574300.0,2.307935621912491
4024,2021-07-26,3339.86,3339.86,3195.62,3228.37,4433959400.0,1596574300.0,2.7771707210870176
4025,2021-07-27,3228.44,3238.39,3117.61,3126.38,4984873200.0,1596574300.0,3.1222306409416714
4026,2021-07-28,3107.12,3171.08,3098.02,3154.64,4051963700.0,1596574300.0,2.537911138867762
4027,2021-07-29,3206.44,3207.9,3159.77,3182.8,3564991500.0,1596574300.0,2.232900466956032
4028,2021-07-30,3160.47,3160.47,3114.51,3132.82,3238885100.0,1596574300.0,2.028646646761131
4029,2021-08-02,3112.3,3217.81,3082.83,3211.14,4557498400.0,1596574300.0,2.8545482662473023
4030,2021-08-03,3197.89,3235.4,3181.76,3223.83,3889518500.0,1596574300.0,2.4361650441197757
4031,2021-08-04,3219.4,3242.39,3211.4,3233.1,3364954200.0,1596574300.0,2.1076088973748357
4032,2021-08-05,3214.47,3266.3,3198.37,3227.36,3184362600.0,1596574300.0,1.9944969676638287
4033,2021-08-06,3211.64,3213.1,3181.38,3195.7,2990772300.0,1596574300.0,1.87324341873723
4034,2021-08-09,3171.1,3253.08,3169.19,3235.21,3874285800.0,1596574300.0,2.426624179031317
4035,2021-08-10,3231.15,3290.25,3193.96,3288.65,3246484200.0,1596574300.0,2.0334062749225015
4036,2021-08-11,3280.81,3298.41,3259.53,3262.58,4006631800.0,1596574300.0,2.5095179096895146
4037,2021-08-12,3247.8,3262.9,3222.69,3226.11,3226328300.0,1596574300.0,2.0207818076490396
4038,2021-08-13,3212.33,3242.31,3199.86,3217.84,2820957300.0,1596574300.0,1.7668813158272685
4039,2021-08-16,3212.66,3246.93,3205.53,3222.62,3254956200.0,1596574300.0,2.0387126361735874
4040,2021-08-17,3219.82,3240.33,3141.66,3149.88,3978466900.0,1596574300.0,2.491877077064312
4041,2021-08-18,3148.38,3204.87,3133.88,3190.55,4550028900.0,1596574300.0,2.849869811884107
4042,2021-08-19,3179.92,3185.73,3130.47,3144.38,4519962300.0,1596574300.0,2.831037866512069
4043,2021-08-20,3105.16,3118.7,3044.88,3072.76,3853661800.0,1596574300.0,2.4137065215192304
4044,2021-08-23,3079.29,3109.99,3069.53,3099.89,3166401500.0,1596574300.0,1.9832471936946499
4045,2021-08-24,3106.23,3160.56,3104.97,3147.77,3820824500.0,1596574300.0,2.3931391730406784
4046,2021-08-25,3160.74,3173.37,3138.22,3159.8,3366680000.0,1596574300.0,2.108689836733561
4047,2021-08-26,3156.91,3156.91,3087.3,3088.83,3159988800.0,1596574300.0,1.979230656537563
4048,2021-08-27,3086.05,3145.98,3084.31,3123.05,3261342600.0,1596574300.0,2.042712700561446
4049,2021-08-30,3141.12,3141.76,3092.83,3112.7,4520878800.0,1596574300.0,2.831611908070924
4050,2021-08-31,3099.47,3122.91,3056.7,3097.06,5160766900.0,1596574300.0,3.2324000831029287
4051,2021-09-01,3087.26,3185.82,3064.5,3165.04,7304135800.0,1596574300.0,4.574879978964963
4052,2021-09-02,3166.27,3189.25,3149.25,3167.1,5178647200.0,1596574300.0,3.243599248716455
4053,2021-09-03,3172.5,3203.32,3137.88,3175.88,5276918600.0,1596574300.0,3.3051506591331203
4054,2021-09-06,3175.88,3228.95,3166.62,3211.2,4575531200.0,1596574300.0,2.8658429488687123
4055,2021-09-07,3210.27,3259.92,3192.02,3248.05,4618544600.0,1596574300.0,2.8927840063566097
4056,2021-09-08,3241.0,3254.1,3203.28,3213.26,4206310000.0,1596574300.0,2.634584560204934
4057,2021-09-09,3195.99,3208.63,3183.21,3204.28,5235507300.0,1596574300.0,3.2792130626178815
4058,2021-09-10,3203.06,3268.73,3201.74,3252.32,6146535000.0,1596574300.0,3.8498270954254994
4059,2021-09-13,3246.86,3271.1,3222.22,3242.04,5146173700.0,1596574300.0,3.2232597631065465
4060,2021-09-14,3243.68,3257.62,3182.2,3188.26,5692556900.0,1596574300.0,3.565481982266657
4061,2021-09-15,3180.55,3180.55,3130.97,3146.63,4282133900.0,1596574300.0,2.682076180231637
4062,2021-09-16,3145.44,3157.9,3113.04,3128.59,4552637400.0,1596574300.0,2.8515036224746946
4063,2021-09-17,3117.93,3162.05,3110.03,3161.92,4002869400.0,1596574300.0,2.507161364178291
4064,2021-09-22,3100.39,3129.78,3096.03,3122.34,4058164000.0,1596574300.0,2.5417946411889507
4065,2021-09-23,3135.75,3159.97,3116.56,3127.82,3779774000.0,1596574300.0,2.367427560370977
4066,2021-09-24,3120.43,3173.05,3120.43,3145.11,3538273300.0,1596574300.0,2.216165761906602
4067,2021-09-27,3162.43,3218.88,3162.43,3199.98,4229347300.0,1596574300.0,2.649013766537517
4068,2021-09-28,3197.04,3224.57,3173.85,3211.15,3810590300.0,1596574300.0,2.3867290736171816
4069,2021-09-29,3186.12,3222.28,3160.39,3199.23,4081216500.0,1596574300.0,2.556233367905271
4070,2021-09-30,3202.02,3213.56,3189.18,3196.99,2969816000.0,1596574300.0,1.8601176280991119
4071,2021-10-08,3229.07,3263.93,3215.56,3256.26,3892310800.0,1596574300.0,2.437913976192652
4072,2021-10-11,3264.72,3318.14,3263.16,3276.41,3842253200.0,1596574300.0,2.4065608471838735
4073,2021-10-12,3266.02,3280.06,3232.32,3259.38,3498337100.0,1596574300.0,2.1911520810525387
4074,2021-10-13,3257.4,3307.22,3243.61,3292.76,2877853700.0,1596574300.0,1.8025178659082763
4075,2021-10-14,3289.98,3301.91,3264.25,3270.69,2411163200.0,1596574300.0,1.510210454972249
4076,2021-10-15,3258.57,3301.15,3251.1,3294.83,3261920300.0,1596574300.0,2.04307453777754
4077,2021-10-18,3289.32,3289.32,3213.24,3229.63,3243351200.0,1596574300.0,2.031443948458897
4078,2021-10-19,3227.01,3265.51,3226.07,3256.67,2912722500.0,1596574300.0,1.824357626200046
4079,2021-10-20,3264.47,3282.57,3242.1,3255.0,2758482300.0,1596574300.0,1.7277506596467198
4080,2021-10-21,3256.6,3294.05,3253.57,3278.54,3130680700.0,1596574300.0,1.960873790840802
4081,2021-10-22,3287.93,3336.73,3282.88,3318.13,3129766200.0,1596574300.0,1.9603010019640177
4082,2021-10-25,3295.25,3316.57,3284.89,3312.3,2834601400.0,1596574300.0,1.7754271755470448
4083,2021-10-26,3312.3,3327.66,3285.24,3290.04,2598345400.0,1596574300.0,1.6274503479105231
4084,2021-10-27,3282.26,3282.26,3236.15,3247.1,2804493600.0,1596574300.0,1.7565694249243522
4085,2021-10-28,3240.54,3252.73,3223.72,3239.61,2992402000.0,1596574300.0,1.8742641667224633
4086,2021-10-29,3241.91,3267.25,3239.08,3267.25,3477475100.0,1596574300.0,2.1780853543740495
4087,2021-11-01,3239.89,3262.49,3223.87,3250.92,3343144300.0,1596574300.0,2.0939484620289828
4088,2021-11-02,3245.04,3267.76,3187.36,3212.03,3974412300.0,1596574300.0,2.489337514702573
4089,2021-11-03,3207.74,3220.34,3173.33,3181.45,2726038700.0,1596574300.0,1.7074299016337668
4090,2021-11-04,3194.47,3216.23,3187.96,3207.26,2663500800.0,1596574300.0,1.6682598486020976
4091,2021-11-05,3197.61,3229.97,3189.68,3201.55,2644968800.0,1596574300.0,1.6566524965358642
4092,2021-11-08,3198.69,3214.33,3185.94,3196.27,2577310300.0,1596574300.0,1.614275201598823
4093,2021-11-09,3206.29,3214.89,3172.09,3186.96,2363506800.0,1596574300.0,1.48036129605744
4094,2021-11-10,3177.61,3182.26,3125.29,3170.4,3085177300.0,1596574300.0,1.9323731441750003
4095,2021-11-11,3169.01,3233.59,3164.94,3233.37,3806182200.0,1596574300.0,2.3839680996994628
4096,2021-11-12,3239.35,3241.13,3213.75,3220.55,2576431200.0,1596574300.0,1.6137245851946884
4097,2021-11-15,3228.02,3241.92,3209.48,3221.69,2220424000.0,1596574300.0,1.3907426669714025
4098,2021-11-16,3222.51,3243.45,3212.2,3222.17,2424140300.0,1596574300.0,1.5183385452214782
4099,2021-11-17,3217.1,3226.1,3202.56,3208.78,1980082400.0,1596574300.0,1.2402068604010474
4100,2021-11-18,3199.21,3199.21,3164.7,3173.38,2004218200.0,1596574300.0,1.2553241023609112
4101,2021-11-19,3170.79,3217.82,3168.3,3212.91,2570957800.0,1596574300.0,1.6102963701720616
4102,2021-11-22,3217.33,3228.29,3209.42,3212.15,2625728600.0,1596574300.0,1.6446015697484295
4103,2021-11-23,3206.94,3237.65,3206.42,3224.16,2648181200.0,1596574300.0,1.6586645544776712
4104,2021-11-24,3226.02,3247.78,3214.09,3231.84,2321025300.0,1596574300.0,1.45375338936622
4105,2021-11-25,3233.26,3236.26,3212.73,3218.05,2101052600.0,1596574300.0,1.3159754607098462
4106,2021-11-26,3213.63,3214.05,3181.14,3187.36,2303656800.0,1596574300.0,1.4428747850945616
4107,2021-11-29,3170.7,3188.11,3163.96,3187.05,2718079300.0,1596574300.0,1.7024446027973767
4108,2021-11-30,3186.25,3196.04,3153.63,3165.35,2341928200.0,1596574300.0,1.466845733393053
4109,2021-12-01,3166.61,3182.38,3165.7,3180.42,2500413500.0,1596574300.0,1.5661115802753434
4110,2021-12-02,3179.99,3198.03,3169.02,3190.87,2741773700.0,1596574300.0,1.7172853778242578
4111,2021-12-03,3191.17,3221.42,3191.17,3221.42,2726907900.0,1596574300.0,1.707974317261652
4112,2021-12-06,3234.43,3257.19,3223.21,3228.14,3541274300.0,1596574300.0,2.218045411353546
4113,2021-12-07,3255.56,3262.08,3237.16,3254.5,3778374300.0,1596574300.0,2.3665508708238634
4114,2021-12-08,3263.26,3306.97,3247.33,3304.71,3274665800.0,1596574300.0,2.0510575674429936
4115,2021-12-09,3312.33,3393.16,3309.95,3360.18,4255631300.0,1596574300.0,2.6654765143094186
4116,2021-12-10,3339.24,3353.63,3332.99,3353.63,3939067800.0,1596574300.0,2.46719980398031
4117,2021-12-13,3391.62,3428.74,3363.69,3366.07,3974870500.0,1596574300.0,2.4896245041649485
4118,2021-12-14,3353.03,3364.52,3342.12,3350.5,3146983300.0,1596574300.0,1.971084778202931
4119,2021-12-15,3340.75,3359.67,3318.41,3318.98,2482180700.0,1596574300.0,1.5546916294468727
4120,2021-12-16,3312.7,3330.86,3304.53,3330.86,2533735800.0,1596574300.0,1.586982704156017
4121,2021-12-17,3321.67,3330.23,3278.12,3278.9,2633376700.0,1596574300.0,1.6493918886205297
4122,2021-12-20,3264.1,3294.13,3247.3,3255.35,2784848500.0,1596574300.0,1.744264892651723
4123,2021-12-21,3253.29,3277.37,3251.96,3273.03,2453674100.0,1596574300.0,1.536836776089907
4124,2021-12-22,3280.69,3287.76,3257.01,3260.57,2234285700.0,1596574300.0,1.3994248185004607
4125,2021-12-23,3265.71,3287.19,3246.24,3287.19,2141772600.0,1596574300.0,1.3414800676673801
4126,2021-12-24,3293.3,3306.91,3278.2,3290.24,2180618400.0,1596574300.0,1.3658107862565494
4127,2021-12-27,3286.11,3291.98,3264.02,3278.44,1967563600.0,1596574300.0,1.2323658222482976
4128,2021-12-28,3282.6,3307.79,3280.27,3303.4,2600226200.0,1596574300.0,1.6286283701297208
4129,2021-12-29,3308.21,3308.23,3240.84,3240.84,2009854100.0,1596574300.0,1.2588540978017748
4130,2021-12-30,3240.26,3277.0,3236.16,3261.79,2228503200.0,1596574300.0,1.3958030014638216
4131,2021-12-31,3269.61,3282.68,3261.84,3274.32,2054996100.0,1596574300.0,1.2871283848174182
4132,2022-01-04,3277.66,3281.74,3224.34,3264.07,2998263700.0,1596574300.0,1.8779355899690982
4133,2022-01-05,3259.21,3289.16,3244.21,3254.28,3706405000.0,1596574300.0,2.3214735449518384
4134,2022-01-06,3242.53,3251.12,3194.95,3210.38,3173040300.0,1596574300.0,1.9874053465598187
4135,2022-01-07,3213.26,3240.74,3213.26,3223.27,4069472400.0,1596574300.0,2.54887755615257
4136,2022-01-10,3217.34,3237.22,3197.9,3236.12,3338280400.0,1596574300.0,2.090902001867373
4137,2022-01-11,3229.46,3247.9,3210.4,3214.53,3066642000.0,1596574300.0,1.9207637251833505
4138,2022-01-12,3220.19,3244.23,3211.28,3236.31,3244169300.0,1596574300.0,2.0319563580598787
4139,2022-01-13,3243.05,3247.82,3182.85,3184.11,3478230400.0,1596574300.0,2.178558429758014
4140,2022-01-14,3173.85,3173.85,3136.99,3139.04,3451703200.0,1596574300.0,2.1619433558463266
4141,2022-01-17,3139.41,3159.19,3134.08,3147.7,2703608500.0,1596574300.0,1.6933809469437158
4142,2022-01-18,3147.85,3198.47,3137.11,3187.52,3505729400.0,1596574300.0,2.1957821818878083
4143,2022-01-19,3194.92,3201.94,3172.26,3187.19,3099126700.0,1596574300.0,1.9411102258128545
4144,2022-01-20,3188.14,3251.22,3187.6,3233.7,4026112700.0,1596574300.0,2.521719596764147
4145,2022-01-21,3227.2,3234.47,3202.73,3218.74,3233270900.0,1596574300.0,2.0251302429207336
4146,2022-01-24,3204.18,3218.98,3185.52,3209.74,2827422900.0,1596574300.0,1.7709309864251228
4147,2022-01-25,3192.12,3198.11,3144.73,3144.95,3031000600.0,1596574300.0,1.8984400538077058
4148,2022-01-26,3156.65,3169.53,3126.54,3163.67,2418172700.0,1596574300.0,1.5146007924592046
4149,2022-01-27,3168.14,3168.76,3115.86,3119.24,3110144200.0,1596574300.0,1.948010938169304
4150,2022-01-28,3127.18,3140.29,3048.33,3054.02,3355530500.0,1596574300.0,2.101706447360452
4151,2022-02-07,3102.62,3129.19,3096.69,3114.26,3647509700.0,1596574300.0,2.2845850017753637
4152,2022-02-08,3107.89,3118.58,3061.22,3116.5,4036531200.0,1596574300.0,2.52824513084045
4153,2022-02-09,3118.97,3148.23,3110.88,3139.56,3914440300.0,1596574300.0,2.4517745901333874
4154,2022-02-10,3145.33,3146.96,3125.11,3145.11,3650563200.0,1596574300.0,2.286497534126661
4155,2022-02-11,3133.8,3172.09,3130.69,3142.91,4359771100.0,1596574300.0,2.7307035444576555
4156,2022-02-14,3131.39,3131.84,3093.64,3104.0,3892574500.0,1596574300.0,2.4380791423236614
4157,2022-02-15,3101.36,3126.42,3097.08,3119.93,2931343800.0,1596574300.0,1.8360209105207317
4158,2022-02-16,3134.88,3150.86,3129.04,3136.08,2483496300.0,1596574300.0,1.5555156437129172
4159,2022-02-17,3138.77,3156.86,3132.1,3139.18,2546109500.0,1596574300.0,1.5947328602245445
4160,2022-02-18,3126.28,3162.82,3121.95,3162.82,2387899300.0,1596574300.0,1.495639319761066
4161,2022-02-21,3155.32,3155.88,3128.58,3144.86,2635931000.0,1596574300.0,1.6509917515270038
4162,2022-02-22,3122.04,3122.29,3082.39,3102.32,3155638900.0,1596574300.0,1.9765061356680989
4163,2022-02-23,3108.9,3120.34,3094.21,3118.04,2968900600.0,1596574300.0,1.8595442755153957
4164,2022-02-24,3098.14,3104.7,3038.35,3059.64,4707185000.0,1596574300.0,2.9483031262622728
4165,2022-02-25,3076.8,3104.86,3068.18,3075.59,3563301800.0,1596574300.0,2.231842138508681
4166,2022-02-28,3069.1,3081.36,3049.56,3080.78,3066536900.0,1596574300.0,1.9206978967405401
4167,2022-03-01,3093.93,3129.26,3093.93,3125.69,2763798100.0,1596574300.0,1.731080163322183
4168,2022-03-02,3108.62,3113.35,3097.89,3107.24,2774565200.0,1596574300.0,1.7378240398833928
4169,2022-03-03,3117.65,3124.89,3090.2,3097.09,3705587700.0,1596574300.0,2.3209616364236854
4170,2022-03-04,3068.4,3079.47,3052.69,3062.38,3091675000.0,1596574300.0,1.936442920320088
4171,2022-03-07,3042.02,3042.02,2965.22,2974.68,4265843700.0,1596574300.0,2.671872959498346
4172,2022-03-08,2983.05,3005.56,2920.97,2933.16,4105561100.0,1596574300.0,2.5714813898733055
4173,2022-03-09,2949.33,2965.57,2809.99,2907.18,4727191800.0,1596574300.0,2.960834206087371
4174,2022-03-10,2969.48,2973.61,2931.09,2933.46,3422380000.0,1596574300.0,2.1435770323999326
4175,2022-03-11,2897.34,2944.25,2852.79,2935.68,3645774600.0,1596574300.0,2.2834982374450097
4176,2022-03-14,2889.84,2920.71,2851.86,2851.88,3237405400.0,1596574300.0,2.0277198499311933
4177,2022-03-15,2808.72,2825.55,2702.85,2702.85,5215842000.0,1596574300.0,3.266895878256339
4178,2022-03-16,2746.15,2836.85,2688.7,2827.75,4811657400.0,1596574300.0,3.0137384774388516
4179,2022-03-17,2888.24,2918.54,2861.24,2877.22,4322726300.0,1596574300.0,2.7075008660730666
4180,2022-03-18,2869.7,2925.72,2853.77,2913.18,4130299600.0,1596574300.0,2.5869761275751464
4181,2022-03-21,2919.26,2919.26,2868.4,2892.11,3048465700.0,1596574300.0,1.9093791626233743
4182,2022-03-22,2893.57,2921.73,2885.02,2900.77,3074521000.0,1596574300.0,1.925698666200502
4183,2022-03-23,2908.96,2928.44,2890.49,2916.51,3004670000.0,1596574300.0,1.8819481185435591
4184,2022-03-24,2898.14,2918.3,2885.37,2903.62,2773392700.0,1596574300.0,1.7370896550195
4185,2022-03-25,2898.49,2910.92,2855.33,2856.43,2676999900.0,1596574300.0,1.676714888871755
4186,2022-03-28,2817.26,2866.07,2798.7,2853.18,3213623900.0,1596574300.0,2.0128245206001374
4187,2022-03-29,2854.8,2873.61,2837.7,2842.15,2365905500.0,1596574300.0,1.481863700298821
4188,2022-03-30,2864.24,2915.49,2861.55,2915.49,3400523200.0,1596574300.0,2.1298872216595246
4189,2022-03-31,2901.07,2915.52,2892.1,2898.83,3316818000.0,1596574300.0,2.077459220031288
4190,2022-04-01,2886.36,2954.51,2877.06,2943.24,3396884700.0,1596574300.0,2.127608279802575
4191,2022-04-06,2918.5,2941.05,2910.02,2931.2,4339490800.0,1596574300.0,2.718001160359402
4192,2022-04-07,2916.8,2943.24,2896.73,2902.48,3282274200.0,1596574300.0,2.055823020575992
4193,2022-04-08,2903.24,2929.89,2889.2,2925.49,3623532000.0,1596574300.0,2.2695667843331813
4194,2022-04-11,2908.54,2908.54,2839.56,2846.38,3591882300.0,1596574300.0,2.2497432784681552
4195,2022-04-12,2854.29,2895.53,2827.63,2894.26,3399392600.0,1596574300.0,2.129179080485011
